,City,Business Category,Business,Name,Rate,Review
4210,Patna,Health,Gym,THE LORD’S GYM,5,332
4211,Patna,Health,Gym,FITNESS PLATINUM GYM,4.7,447
4212,Patna,Health,Gym,THE UNIVERSAL FITNESS,4.5,416
4213,Patna,Health,Homeopathic clinics,AMOGH CLINIC,4.5,62
4214,Patna,Health,Homeopathic clinics,DR BATRA'S HOMEOPATHY,4.3,227
4215,Patna,Health,Homeopathic clinics,GERMAN HOMOEO CLINIC,4.2,355
4216,Patna,Health,Multispeciality hospitals,SAVERA CANCER AND MULTISPECIALITY HOSPITAL,3.8,180
4217,Patna,Health,Multispeciality hospitals,PUSHPANJALI MULTISPECIALITY HOSPITAL,3.6,162
4218,Patna,Health,Multispeciality hospitals,MEDIPARK SUPER SPECIALTY HOSPITAL,3.9,271
4219,Patna,Health,Multispeciality hospitals,SHRINIVAS HOSPITAL,4.4,223
4220,Patna,Health,Physiotherapists,RLP MEMORIAL,4.8,188
4221,Patna,Health,Physiotherapists,THE PHYSIOTHERAPY CARE AT HOME,4.6,132
4222,Patna,Health,Physiotherapists,SURYA PHYSIOTHERAPY & HEALTH CARE,4.4,119
4223,Patna,Health,Physiotherapists,K S PHYSIOTHERAPY CLINIC PVT. LTD.,4.6,107
4224,Patna,Health,Physiotherapists,SAI HEALTH CARE WELLNESS CENTRE,4.8,334
4225,Patna,Health,Private hospitals,RAJESHWAR HOSPITAL,3.9,512
4226,Patna,Health,Private hospitals,SHRI SAI HOSPITAL,4.3,1064
4227,Patna,Health,Private hospitals,JAGDISH MEMORIAL HOSPITAL PVT LTD,3,230
4228,Patna,Health,Private hospitals,SAHYOG HOSPITAL,4.2,675
4229,Patna,Health,Private hospitals,AASTHA LOK HOSPITAL,4.3,454
4230,Patna,Health,Veterinary hospitals,VETS FOR PETS,4.8,489
4231,Patna,Health,Veterinary hospitals,PETS PLANET,3.4,261
4232,Patna,Health,Veterinary hospitals,ANIMO PET CARE,4.4,474
4233,Patna,Health,Veterinary hospitals,PETS HEALTH CARE,4.2,149
4234,Patna,Health,Veterinary hospitals,DOG CARE CENTER,3.6,42
4235,Patna,Local Businesses,3 star hotels,AALCAJARS INN,4.2,2110
4236,Patna,Local Businesses,3 star hotels,VIJAYATEJ CLARKS INN,3.8,602
4237,Patna,Local Businesses,3 star hotels,THE AVR HOTEL,4.1,2793
4238,Patna,Local Businesses,4 star hotels,HOTEL GARGEE GRAND,4,5538
4239,Patna,Local Businesses,4 star hotels,THE GRAND EMPIRE,4,1451
4240,Patna,Local Businesses,4 star hotels,HOTEL PATLIPUTRA EXOTICA,4,11115
4241,Patna,Local Businesses,4 star hotels,THE RED VELVET HOTEL SAMARPAN,4.6,1322
4242,Patna,Local Businesses,4 star hotels,HOTEL THE PANACHE,4.3,8252
4243,Patna,Local Businesses,5 star hotels,LEMON TREE PREMIER,4.1,7967
4244,Patna,Local Businesses,5 star hotels,HOTEL MAURYA,4.3,10910
4245,Patna,Local Businesses,5 star hotels,HOTEL PATLIPUTRA CONTINENTAL,4.2,7361
4246,Patna,Local Businesses,Packers and movers,SANAYA PACKERS & MOVERS,4.7,144
4247,Patna,Local Businesses,Packers and movers,OM SAI PACKERS & MOVERS,4.9,140
4248,Patna,Local Businesses,Packers and movers,MUSKAN PACKERS & MOVERS,4.7,93
4249,Patna,Local Businesses,Packers and movers,KHUSHI PACKERS & MOVERS,4.8,173
4250,Patna,Local Businesses,Packers and movers,ADITYA PACKERS & MOVERS,4.5,53
4251,Patna,Local Businesses,Travel agents,TRAVELIA HOLIDAYS,4.6,176
4252,Patna,Local Businesses,Travel agents,HOPON TRAVELS,4.9,83
4253,Patna,Local Businesses,Travel agents,FRIENDS TRAVEL AGENCY,4.6,146
4254,Patna,Local Businesses,Travel agents,SUVIDHA TOUR AND TRAVELS,4.7,148
4255,Patna,Local Businesses,Travel agents,WINSOME TRAVELS,4.6,256
4256,Patna,Local Services,Air conditioning services,PATNA COOL CARE,4.1,40
4257,Patna,Local Services,Air conditioning services,SMART HOMES COOL CARE,4.4,74
4258,Patna,Local Services,Air conditioning services,SEVAMART,3.8,285
4259,Patna,Local Services,Air conditioning services,COLD POINT,4.8,86
4260,Patna,Local Services,Pest control services,USSPESTCON PEST CONTROL SERVICE,4.7,90
4261,Patna,Local Services,Pest control services,INZILA PEST CONTROL,4.9,219
4262,Patna,Local Services,Pest control services,ASIA PACIFIC PEST MANAGEMENT,4.9,235
4263,Patna,Local Services,Pest control services,MAA LALITA PEST CONTROL SERVICES,5,291
4264,Patna,Local Services,Pest control services,DREAMWALE,4.9,186
4265,Patna,Professional Services,Astrologers,"DR. RAJAN RAJ (M.D., PH.D)",4.9,204
4266,Patna,Professional Services,Astrologers,"ACHARYA DR. BALMIKI PRASAD (INTERNATIONAL CHIEF CONSULTANT, INTERNATIONAL CERTIFIED CONSULTANT IAF USA)",5,1
4267,Patna,Professional Services,Astrologers,GURUDEV JYOTISH KENDRA,3.8,33
4268,Patna,Professional Services,Astrologers,POONAM VAISH,4.9,380
4269,Patna,Professional Services,Astrologers,SHIVAM JYOTISH KENDRA,4.8,153
4270,Patna,Professional Services,Astrologers,DR. SRIPATI TRIPATHI,5,685
4271,Patna,Professional Services,Astrologers,ASTROPICK,5,1
4272,Patna,Professional Services,Interior designers,THE ARTWILL INTERIOR,4.7,78
4273,Patna,Professional Services,Interior designers,ZEE INTERIOR,4.7,431
4274,Patna,Professional Services,Interior designers,URBANKARE,4.6,135
4275,Patna,Professional Services,Interior designers,DECOR 4 ADORE,4.9,145
4276,Patna,Professional Services,Interior designers,KLEVE INTERIOR,5,267
4277,Patna,Professional Services,Photographers,FANTASTIC FOTO,4.7,21
4278,Patna,Professional Services,Photographers,MEOW STUDIO,4.1,213
4279,Patna,Professional Services,Photographers,PHOTOWALE STUDIO,4.3,193
4280,Patna,Professional Services,Photographers,FUSION STUDIO,4.5,174
4281,Patna,Professional Services,Photographers,STUDIO AVI PHOTOGRAPHY,4.8,350
4282,Patna,Professional Services,Real estate agents,DELCON HOMES PVT. LTD.,4.3,284
4283,Patna,Professional Services,Real estate agents,REDBRICK GROUP,4.3,126
4284,Patna,Professional Services,Real estate agents,IDEAL PROPERTY MANAGEMENT,4.7,30
4285,Patna,Professional Services,Real estate agents,PATNA PROPERTY HUB,4.8,42
4286,Patna,Professional Services,Vastu Consultant,DEESTINNY MANNTRA VAASTU,4.9,205
4287,Patna,Professional Services,Vastu Consultant,MYVASTUGURU.COM,4.9,96
4288,Patna,Professional Services,Vastu Consultant,BRAJ MOHAN RAY,5,23
4289,Patna,Professional Services,Wedding photographers,ANSH STUDIO,4.8,309
4290,Patna,Professional Services,Wedding photographers,NK STUDIO,4.8,280
4291,Patna,Professional Services,Wedding photographers,WEDDING JINGLES PHOTOGRAPHY,4.8,247
4292,Patna,Professional Services,Wedding photographers,MOMENTS STUDIO,4.9,524
4293,Patna,Professional Services,Wedding photographers,BLUSHING BRIDE,4.7,363
4294,Patna,Shopping,Bicycle store,ANTRA SALES,4.9,195
4295,Patna,Shopping,Bicycle store,ABHAR CYCLE ZONE,3.9,102
4296,Patna,Shopping,Bicycle store,AMAN TRADING COMPANY,4.8,131
4297,Patna,Shopping,Bicycle store,HARJIT CYCLE STORES,4.2,98
4298,Patna,Shopping,Bicycle store,RAJDHANI CYCLE STORE,3.6,125
4299,Patna,Shopping,Book stores,MONA MAGAZINE & BOOK CENTRE,3.9,3483
4300,Patna,Shopping,Book stores,HIND BOOK DEPOT,4,594
4301,Patna,Shopping,Book stores,GYAN GANGA BOOK STORE,3.8,429
4302,Patna,Shopping,Book stores,SCIENTIFIC BOOK COMPANY,4.2,621
4303,Patna,Shopping,Book stores,THE BOOKS-EN-AMEE,4.2,242
4304,Patna,Shopping,Car dealer,BUDHA TOYOTA,4.2,1018
4305,Patna,Shopping,Car dealer,ALANKAR AUTO SALES & SERVICES,4.8,5718
4306,Patna,Shopping,Car dealer,HYUNDAI PATNA,4.6,2155
4307,Patna,Shopping,Car dealer,ANANYA AUTO AGENCY,4.4,1724
4308,Patna,Shopping,Car dealer,VAISHALI HONDA,4.5,1161
4309,Patna,Shopping,Flower Shops,FRAGRANCE - FNP,4.7,263
4310,Patna,Shopping,Flower Shops,FLOWERAURA,4.8,293
4311,Patna,Shopping,Flower Shops,PUSHPAYAN,4.2,43
4312,Patna,Shopping,Furniture stores,FURNITURE MALL,4.7,1035
4313,Patna,Shopping,Furniture stores,DURIAN FURNITURE,4.6,371
4314,Patna,Shopping,Furniture stores,PATNA FURNITURE,3.8,313
4315,Patna,Shopping,Furniture stores,DREAMS FURNITURE,4.5,360
4316,Patna,Shopping,Furniture stores,ROYALOAK FURNITURE,4.8,454
4317,Patna,Shopping,Gift shops,ARCHIES GALLERY - BEST WISHES,4,567
4318,Patna,Shopping,Gift shops,MAGIC WORLD,4.3,54
4319,Patna,Shopping,Gift shops,SUNNY SRINGAR GIFT CORNER,4.5,35
4320,Patna,Shopping,Jewellery shops,RATNALAYA JEWELLERS,4.8,2449
4321,Patna,Shopping,Jewellery shops,SEVIKA JEWELLERS,4.1,308
4322,Patna,Shopping,Jewellery shops,RADHE KRISHNA JEWELLERS,4.1,467
4323,Patna,Shopping,Jewellery shops,TANISHQ JEWELLERY,4.6,5876
4324,Patna,Shopping,Jewellery shops,KALYAN JEWELLERS,4,2864
4325,Patna,Shopping,Mobile stores,KRISHNA COMMUNICATION,4.3,290
4326,Patna,Shopping,Mobile stores,PHONEWAALA,4.6,233
4327,Patna,Shopping,Mobile stores,SPH ENTERPRISES,4.9,362
4328,Patna,Shopping,Motorcycle dealers,CHANDAN AUTOMOBILES,3.9,2612
4329,Patna,Shopping,Motorcycle dealers,SRI SAI YAMAHA,4,2143
4330,Patna,Shopping,Motorcycle dealers,AKARSH BAJAJ,3.6,1369
4331,Patna,Shopping,Motorcycle dealers,DENI AUTOMOBILES,3.8,1256
4332,Patna,Shopping,Motorcycle dealers,ALANKAR HONDA,4.4,4650
4333,Patna,Shopping,Opticals,EYE & U,4.9,437
4334,Patna,Shopping,Opticals,SANTOSH OPTICAL,4.9,89
4335,Patna,Shopping,Opticals,HIMALAYA OPTICAL,4.9,346
4336,Patna,Shopping,Pet stores,GUPTA PET CLINIC & SPA,4.1,14
4337,Patna,Shopping,Pet stores,MEHA PET SHOP,4.6,352
4338,Patna,Shopping,Pet stores,JUST DOGS,4.7,1990
4339,Patna,Shopping,Pet stores,THE CUNNING TAILS,4.9,436
4340,Patna,Shopping,Pet stores,ANURAG KENNEL & PET SHOP,4.6,302
4341,Patna,Shopping,Sports shops,INDICA SPORTS,3.9,530
4342,Patna,Shopping,Sports shops,CHHABRA SPORTS AGENCIES,4,447
4343,Patna,Shopping,Sports shops,SUMIT AND SHARMA SPORTS,4.1,231
4344,Patna,Shopping,Sports shops,MANSA SPORTS,4.4,257
4345,Patna,Shopping,Sports shops,KOHLI SPORTS,3.6,229
4346,Patna,Shopping,Tattoo shops,PATNA INK TATTOO,4.9,618
4347,Patna,Shopping,Tattoo shops,19S TATTOO,4.9,1048
4348,Patna,Shopping,Tattoo shops,THE TATTOO MAKERZ,4.7,744
4349,Patna,Shopping,Tattoo shops,5 DOTS TATTOO STUDIO,4.6,321
4350,Patna,Shopping,Tattoo shops,SUNNY TATTOO,4.9,219
4351,Pune,Doctors,Dermatologist doctors,DR ANURADHA PATIL,4.9,39
4352,Pune,Doctors,Dermatologist doctors,DR ROHAN ANAND,3.9,16
4353,Pune,Doctors,Dermatologist doctors,DR. NITIN JAIN,4.9,365
4354,Pune,Doctors,Dermatologist doctors,DR. POORVA SHAH,4.5,119
4355,Pune,Doctors,Dermatologist doctors,DR. MAMTA PATIL,4.8,162
4356,Pune,Doctors,Diabetologist doctors,DR AJIT MORE,5,102
4357,Pune,Doctors,Diabetologist doctors,DR. REEMA KASHIVA,4.1,48
4358,Pune,Doctors,Diabetologist doctors,DR. VAISHALI PATHAK,4.9,136
4359,Pune,Doctors,Diabetologist doctors,DR.BHARATKUMAR DHOLU PATEL,5,29
4360,Pune,Doctors,Diabetologist doctors,DR ANUJ SURANA,4.9,124
4361,Pune,Doctors,Gastroenterologists,DR. NACHIKET DUBALE,4.1,37
4362,Pune,Doctors,Gastroenterologists,DR SUNIL VYANKATRAO PAWAR,4.6,157
4363,Pune,Doctors,Gastroenterologists,DR. SANDEEP KULKARNI,4.6,252
4364,Pune,Doctors,Gastroenterologists,DR. RUPESH LUNKAD,5,104
4365,Pune,Doctors,Gastroenterologists,DR. PRASAD BHATE,4.4,60
4366,Pune,Doctors,Gynecologist doctors,DR. MADHURI BURANDE LAHA,4.4,489
4367,Pune,Doctors,Gynecologist doctors,DR MADHU JUNEJA,4.8,272
4368,Pune,Doctors,Gynecologist doctors,DR KALYANI PATIL,4.7,49
4369,Pune,Doctors,Gynecologist doctors,DR. RAJESHWARI PAWAR,4.7,165
4370,Pune,Doctors,Gynecologist doctors,DR. PREETHIKA SHETTY,5,167
4371,Pune,Education,CBSE schools,THE LEXICON SCHOOL,4.7,1395
4372,Pune,Education,CBSE schools,SNBP INTERNATIONAL SCHOOL,4.2,544
4373,Pune,Education,CBSE schools,MANSUKHBHAI KOTHARI NATIONAL SCHOOL,4.2,425
4374,Pune,Education,CBSE schools,ARMY PUBLIC SCHOOL,4.2,383
4375,Pune,Education,CBSE schools,THE KALYANI SCHOOL,4.5,225
4376,Pune,Education,Coaching centre,SUCCESS FORUM,4.4,163
4377,Pune,Education,Coaching centre,VANI INSTITUTE,4.8,1022
4378,Pune,Education,Coaching centre,WINNER INSTITUTE,4.8,1497
4379,Pune,Education,Dance schools,DANCING CURVE,4.8,216
4380,Pune,Education,Dance schools,SUMERU SCHOOL OF DANCE,4.6,65
4381,Pune,Education,Dance schools,FEET OF FIRE DANCE SCHOOL,4.8,70
4382,Pune,Education,Dance schools,HEELS DANCE ACADEMY,4.8,355
4383,Pune,Education,Dance schools,DANCE IN MOTION INDIA,4.9,112
4384,Pune,Education,Driving schools,RADHEKRISHNA DRIVING SCHOOL,4.7,908
4385,Pune,Education,Driving schools,JAGDISH MOTOR DRIVING SCHOOL,4.9,868
4386,Pune,Education,Driving schools,HARE KRISHNA MOTOR DRIVING SCHOOL,5,1094
4387,Pune,Education,Driving schools,GAURANG MOTOR DRIVING SCHOOL,4.9,821
4388,Pune,Education,Driving schools,MAHESH MOTOR DRIVING SCHOOL,4.9,753
4389,Pune,Education,Engineering colleges,DR. D. Y. PATIL INSTITUTE OF TECHNOLOGY,4.5,2420
4390,Pune,Education,Engineering colleges,VISHWAKARMA INSTITUTE OF TECHNOLOGY,4.2,1454
4391,Pune,Education,Engineering colleges,MKSSS'S CUMMINS COLLEGE OF ENGINEERING FOR WOMEN,4.3,1582
4392,Pune,Education,Guitar Classes,6 STRINGS GUITAR CLASSES,4.9,52
4393,Pune,Education,Guitar Classes,THE GUITAR SCHOOL,5,61
4394,Pune,Education,Guitar Classes,KK'S GUITAR CLASSES,4.9,56
4395,Pune,Education,Guitar Classes,ROHAN'S GUITAR CLASSES,5,25
4396,Pune,Education,Martial arts school,ISSHINRYU KARATE & KOBUDO ASSOCIATION OF INDIA,4.9,104
4397,Pune,Education,Martial arts school,ORIENT COMBAT ARTS,4.7,40
4398,Pune,Education,Martial arts school,UNIVERSAL POWER MARTIAL ARTS INDIA,4.8,123
4399,Pune,Education,Martial arts school,DAI ICHI MARTIAL ARTS ACADEMY,4.9,88
4400,Pune,Education,Medical colleges,BHARATI VIDYAPEETH,4.5,238
4401,Pune,Education,Medical colleges,ARMED FORCES MEDICAL COLLEGE,4.7,1679
4402,Pune,Education,Medical colleges,SYMBIOSIS MEDICAL COLLEGE FOR WOMEN,4.4,361
4403,Pune,Education,Medical colleges,SMT. KASHIBAI NAVALE MEDICAL COLLEGE AND GENERAL HOSPITAL,3.8,544
4404,Pune,Education,Medical colleges,DR. D. Y. PATIL MEDICAL COLLEGE,4.2,2503
4405,Pune,Education,Music schools,SAPTASUR MUSIC ACADEMY PVT LTD.,4.7,215
4406,Pune,Education,Music schools,ACHIEVERS MUSIC ACADEMY,4.7,188
4407,Pune,Education,Music schools,GANDHARVA MAHAVIDYALAYA,4.5,132
4408,Pune,Education,Music schools,MUZICLUB,4.8,296
4409,Pune,Education,Music schools,SAREGAMMA MUSIC INSTITUTE,4.7,66
4410,Pune,Entertainment,Beauty parlour,NITROGEN UNISEX SALON,4.8,962
4411,Pune,Entertainment,Beauty parlour,APPLE UNISEX SALON,4.5,1204
4412,Pune,Entertainment,Beauty parlour,MESHAIL,4.2,444
4413,Pune,Entertainment,Beauty parlour,K SALONS PROFESSIONALS,4.8,648
4414,Pune,Entertainment,Beauty parlour,RAJASTHAN BEAUTY PARLOUR & INSTITUTE,4.9,681
4415,Pune,Entertainment,Event management companies,TUTONS EVENT MANAGEMENT COMPANY,4.9,116
4416,Pune,Entertainment,Event management companies,FOXFIRE EVENTS & ACTIVATIONS PVT LTD.,4.9,139
4417,Pune,Entertainment,Event management companies,PANAMERA EVENTS & PRODUCTIONS,4.9,110
4418,Pune,Entertainment,Event management companies,EVENT DOORS,5,108
4419,Pune,Entertainment,Event management companies,TOTAL EVENTS,4.9,100
4420,Pune,Entertainment,Makeup Artist,FARIDA'S MAKEUP STUDIO,4.9,226
4421,Pune,Entertainment,Makeup Artist,POONAM LALWANI,5,217
4422,Pune,Entertainment,Makeup Artist,TEJASWINI MAKEUP STUDIO & ACADEMCY,4.7,183
4423,Pune,Entertainment,Makeup Artist,AMURTA'S MAKEUP ARTIST AND ACADEMY,5,152
4424,Pune,Entertainment,Makeup Artist,TANYA ARORA MAKEOVERS,5,93
4425,Pune,Entertainment,Public parks,OKAYAMA FRIENDSHIP GARDEN,4.4,24658
4426,Pune,Entertainment,Public parks,MARTYR MAJOR TATHAWADE PARK,4.3,5011
4427,Pune,Entertainment,Public parks,LATE SANJAY MAHADEO NIMHAN GRAM SANSKRUTI UDYAN,4.4,4195
4428,Pune,Entertainment,Public parks,KAMALA NEHRU PARK,4.3,9448
4429,Pune,Entertainment,Public parks,PESHWE ENERGY PARK,4.3,2971
4430,Pune,Entertainment,Temples,SHREEMANT DAGDUSHETH HALWAI GANPATI MANDIR,4.8,136538
4431,Pune,Entertainment,Temples,ISKCON,4.7,25108
4432,Pune,Entertainment,Temples,SHRI CHATUSHRUNGI DEVI TEMPLE,4.6,13776
4433,Pune,Entertainment,Temples,SHREE OMKARESHWAR TEMPLE,4.6,4304
4434,Pune,Entertainment,Temples,SHRI SIDDHIVINAYAK GANESH TEMPLE,4.6,14004
4435,Pune,Food,Cafes,CAFE GOODLUCK,4.2,42589
4436,Pune,Food,Cafes,VOHUMAN CAFE,4.4,12424
4437,Pune,Food,Cafes,WAARI BOOK CAFE,4.3,4349
4438,Pune,Food,Cafes,IRANI CAFE,4.2,7504
4439,Pune,Food,Cafes,MOCHA PUNE,4.3,3311
4440,Pune,Food,Cake shops,FORENNTé PATISSERIE,4.5,833
4441,Pune,Food,Cake shops,JUST CAKES,4.4,620
4442,Pune,Food,Cake shops,CAKE STUDIO AND CAFé,4.2,1007
4443,Pune,Food,Cake shops,MODERN CAKES,4.2,511
4444,Pune,Food,Cake shops,RICHIE'S CAKE SHOP,4.3,469
4445,Pune,Food,Catering services,KRISHNA VEG CATERERS,4.5,176
4446,Pune,Food,Catering services,SANJEEV CATERING SERVICES,4.8,194
4447,Pune,Food,Catering services,SANSKRUTI CATERING SERVICES,4.8,369
4448,Pune,Food,Chinese restaurants,CHINA GRILL,4.1,2082
4449,Pune,Food,Chinese restaurants,KIMLING CHINESE CUISINE,4,2439
4450,Pune,Food,Chinese restaurants,CHINESE ROOM,4.2,2145
4451,Pune,Food,Chinese restaurants,YANA SIZZLERS & WOK,4.3,8116
4452,Pune,Food,Chinese restaurants,CHANG'S,4.1,3795
4453,Pune,Food,Family restaurants,SARANGI FAMILY RESTAURANT,3.9,1539
4454,Pune,Food,Family restaurants,SHORBA FAMILY RESTAURANT,3.9,2363
4455,Pune,Food,Family restaurants,SHABREE RESTAURANT,4.1,4255
4456,Pune,Food,Fast food restaurants,THE BURGER HOUSE,3.9,4250
4457,Pune,Food,Fast food restaurants,GARDEN VADAPAV CENTER,4.3,9758
4458,Pune,Food,Fast food restaurants,MARZORIN,4.2,18697
4459,Pune,Food,Fast food restaurants,CREAM CRAVER,4.2,11477
4460,Pune,Food,Fast food restaurants,MCDONALD'S,4.2,13605
4461,Pune,Food,Italian restaurants,LITTLE ITALY RESTAURANT,4.2,5136
4462,Pune,Food,Italian restaurants,LA GUSTOSA,4.3,3128
4463,Pune,Food,Italian restaurants,ARTHUR'S THEME,4.4,2470
4464,Pune,Food,Italian restaurants,THE BLUE PLATE,4.3,1295
4465,Pune,Food,Italian restaurants,LA PIZZERIA RESTAURANT,4.1,1827
4466,Pune,Food,Pure vegetarian restaurants,JYOTI PURE VEG RESTAURANT,4.1,6105
4467,Pune,Food,Pure vegetarian restaurants,HOTEL ABHISHEK VEG,4.2,13137
4468,Pune,Food,Pure vegetarian restaurants,HOTEL BRAHMA GARDEN,3.9,8763
4469,Pune,Food,Pure vegetarian restaurants,KALYANI VEG RESTAURANT,4.1,10265
4470,Pune,Food,Pure vegetarian restaurants,SUKANTA THALI,4.1,17174
4471,Pune,Health,Dental clinics,DENTAL GALAXY®,4.9,1208
4472,Pune,Health,Dental clinics,ACME DENTAL LOUNGE,4.9,1223
4473,Pune,Health,Dental clinics,DR. AWANTHI'S DENTAL CLINIC,4.9,621
4474,Pune,Health,Dental clinics,ASHA DENTAL CLINIC,4.9,514
4475,Pune,Health,Dental clinics,WORLD CLASS DENTAL CLINIC,4.8,1006
4476,Pune,Health,Diagnostic centres,PATHOFAST LAB,4.9,328
4477,Pune,Health,Eye hospitals,RAUT EYE CARE,4.9,1850
4478,Pune,Health,Eye hospitals,MAHAVEER EYE HOSPITAL,4.8,607
4479,Pune,Health,Eye hospitals,NATIONAL INSTITUTE OF OPHTHALMOLOGY,4.8,5450
4480,Pune,Health,Eye hospitals,ASG EYE HOSPITAL,4.9,1027
4481,Pune,Health,Eye hospitals,JEEVAN SPARSH EYE HOSPITAL,4.9,1445
4482,Pune,Health,Fertility clinics,INDIRA IVF,4.9,3653
4483,Pune,Health,Fertility clinics,NOVA IVF FERTILITY CENTER,4.9,950
4484,Pune,Health,Fertility clinics,PROGENESIS FERTILITY CENTER,4.9,849
4485,Pune,Health,Fertility clinics,SOLO CLINIC DR. SUNITA TANDULWADKAR,4.8,1587
4486,Pune,Health,Fertility clinics,KARISHMA FERTILITY & WOMEN CLINIC,5,278
4487,Pune,Health,Gym equipment stores,ACME FITNESS PVT LTD,4.3,115
4488,Pune,Health,Gym equipment stores,MAHARASHTRA FITNESS,4.4,83
4489,Pune,Health,Gym equipment stores,THE FITNESS SHOP LLP,4.7,115
4490,Pune,Health,Gym equipment stores,POWERMAX FITNESS,4.8,209
4491,Pune,Health,Gym equipment stores,ORIENTAL SPORTS,3.6,72
4492,Pune,Health,Gym,ABS FITNESS,4.7,925
4493,Pune,Health,Gym,JANORKAR'S GYM,4.7,471
4494,Pune,Health,Gym,DOTFIT FITNESS,4.3,469
4495,Pune,Health,Gym,FITRANGER GYM,4.5,408
4496,Pune,Health,Gym,B2B GYM,4.8,450
4497,Pune,Health,Homeopathic clinics,DR BATRA’S HOMEOPATHY CLINIC,4.4,249
4498,Pune,Health,Homeopathic clinics,HOMEO CARE CLINIC,4.5,334
4499,Pune,Health,Homeopathic clinics,DR SHARDA HOMOEOPATHY CLINIC,4.8,313
4500,Pune,Health,Homeopathic clinics,LIFE FORCE,4.5,257
4501,Pune,Health,Homeopathic clinics,DR GEETA'S HOMOEOPATHY CLINIC,4.8,216
4502,Pune,Health,Multispeciality hospitals,DECCAN HARDIKAR HOSPITAL,4.5,860
4503,Pune,Health,Multispeciality hospitals,VINOD MEMORIAL MULTI-SPECIALITY HOSPITAL,3,148
4504,Pune,Health,Multispeciality hospitals,PULSE MULTISPECIALITY HOSPITAL,3.9,153
4505,Pune,Health,Multispeciality hospitals,MORYA MULTISPECIALITY HOSPITAL,4.7,1351
4506,Pune,Health,Physiotherapists,RELIVA PHYSIOTHERAPY CLINIC,4.9,169
4507,Pune,Health,Physiotherapists,DR APARNA'S ACME PHYSIOTHERAPY CLINIC,4.6,233
4508,Pune,Health,Physiotherapists,REHAB STATION,4.9,183
4509,Pune,Health,Private hospitals,SURYA SAHYADRI HOSPITAL,4.3,386
4510,Pune,Health,Private hospitals,ORCHID HOSPITAL,3.8,408
4511,Pune,Health,Private hospitals,SANJIVANI VITALIFE HOSPITAL,4.2,620
4512,Pune,Health,Veterinary hospitals,RAINTREE VETERINARY CLINIC AND REHABILITATION CENTRE,4.2,396
4513,Pune,Health,Veterinary hospitals,PETAEGIS VETERINARY CLINIC,4.2,255
4514,Pune,Health,Veterinary hospitals,PETCETERA SMALL ANIMAL CLINIC,4.7,72
4515,Pune,Local Businesses,Packers and movers,HAPPY PACKERS AND MOVERS PVT. LTD.,4.9,1420
4516,Pune,Local Businesses,Packers and movers,ONTIME PACKERS AND MOVERS PVT LTD,5,2001
4517,Pune,Local Businesses,Packers and movers,SEQUENCE PACKERS AND MOVERS,5,149
4518,Pune,Local Businesses,Packers and movers,JYOTI CARGO PACKERS & MOVERS,4.8,511
4519,Pune,Local Businesses,Packers and movers,PERFECT CARE PACKERS MOVERS,4.8,185
4520,Pune,Local Businesses,Travel agents,VEENA WORLD,4.1,992
4521,Pune,Local Businesses,Travel agents,BHAGYASHRI TRAVELS PVT LTD,4,359
4522,Pune,Local Businesses,Travel agents,SAFFRON HOLIDAYS,4.9,318
4523,Pune,Local Businesses,Travel agents,GO TOUR TRAVELS AND HOLIDAYS,3.9,108
4524,Pune,Local Businesses,Travel agents,MY TRAVELTRIP,4.7,71
4525,Pune,Local Services,Air conditioning services,AIRCOP ENGINEERING SERVICES,4.9,332
4526,Pune,Local Services,Air conditioning services,VERMA AIR CONDITIONER SERVICES,4.9,771
4527,Pune,Local Services,Air conditioning services,A ONE AIRCONDITIONING SERVICES,4.1,90
4528,Pune,Local Services,Air conditioning services,GALAXY AC SERVICES,4.9,254
4529,Pune,Local Services,Pest control services,ENVIRO TECHS PEST CONTROL AND MULTISERVICES,4.9,45
4530,Pune,Local Services,Pest control services,PEST YARD,4.8,169
4531,Pune,Local Services,Pest control services,TEJ PEST CONTROL SERVICES,4.5,109
4532,Pune,Local Services,Pest control services,ECO FRIENDLY PEST CONTROL,4.4,363
4533,Pune,Local Services,Pest control services,LIFECYCLE PEST CONTROL AND DISINFECTION SERVICES,4.9,183
4534,Pune,Professional Services,Astrologers,ASTROLOGER NIRANJAN MITTAL,4.5,241
4535,Pune,Professional Services,Astrologers,LOVE PROBLEM EXPERT SHREE ANIL JOSHI JI,5,38
4536,Pune,Professional Services,Astrologers,SHRI. AGASTHIYA MAHASHIV NADI ASTROLOGY,4.2,265
4537,Pune,Professional Services,Astrologers,ASTROLOGER RAKKESH CHANDRA,4.9,135
4538,Pune,Professional Services,Astrologers,GRAHA STHANAM,4.9,27
4539,Pune,Professional Services,Interior designers,VK INTERIOR'S,5,1
4540,Pune,Professional Services,Interior designers,ENSIDE ELEVATION INTERIORS PVT LTD,4.6,271
4541,Pune,Professional Services,Interior designers,SUN INTERIORS,4.9,253
4542,Pune,Professional Services,Interior designers,AREA PLANZ DESIGN,4.7,90
4543,Pune,Professional Services,Interior designers,XCLUSIVE INTERIORS PVT. LTD.,4.4,137
4544,Pune,Professional Services,Love Problem Solution,"RAJ SAMRAT ASTROLOGER - LOVE, RELATIONSHIP, BREAK UP PROBLEM SPECIALIST",5,729
4545,Pune,Professional Services,Love Problem Solution,ASTROLOGER DR. KARTICK CHAKRABORTY,4.9,1251
